flight_id,task_name,duration,required_vehicles,predecessors,earliest_start,actual_start,actual_end
FL01200071,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200047,deplaning,8,['passenger_stairs'],[],,,
FL01200047,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200047,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200047,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200047,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01200047,water_service,7,['water_truck'],['deplaning'],,,
FL01200047,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200047,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200047,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200070,deplaning,6,['passenger_stairs'],[],,,
FL01200070,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200070,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200070,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200070,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01200070,water_service,7,['water_truck'],['deplaning'],,,
FL01200070,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200070,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200070,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200075,deplaning,6,['passenger_stairs'],[],,,
FL01200075,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200075,refueling,9,['fuel_truck'],['deplaning'],,,
FL01200075,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200075,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01200075,water_service,6,['water_truck'],['deplaning'],,,
FL01200075,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200075,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200075,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200018,deplaning,7,['passenger_stairs'],[],,,
FL01200018,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200018,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200018,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200018,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01200018,water_service,8,['water_truck'],['deplaning'],,,
FL01200018,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200018,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200018,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200017,deplaning,6,['passenger_stairs'],[],,,
FL01200017,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200017,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200017,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200017,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01200017,water_service,9,['water_truck'],['deplaning'],,,
FL01200017,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200017,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200017,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200055,deplaning,7,['passenger_stairs'],[],,,
FL01200055,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01200055,refueling,11,['fuel_truck'],['deplaning'],,,
FL01200055,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200055,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01200055,water_service,6,['water_truck'],['deplaning'],,,
FL01200055,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200055,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200055,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200039,deplaning,6,['passenger_stairs'],[],,,
FL01200039,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200039,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200039,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200039,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200039,water_service,8,['water_truck'],['deplaning'],,,
FL01200039,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200039,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200039,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200032,deplaning,13,"['jetbridge', 'passenger_stairs']",[],,,
FL01200032,cargo_unload,21,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200032,refueling,21,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200032,catering,27,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200032,cleaning,29,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200032,water_service,10,['water_truck'],['deplaning'],,,
FL01200032,lavatory_service,9,['lavatory_truck'],['deplaning'],,,
FL01200032,cargo_load,20,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200032,boarding,23,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200032,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200067,deplaning,7,['passenger_stairs'],[],,,
FL01200067,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200067,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200067,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200067,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01200067,water_service,6,['water_truck'],['deplaning'],,,
FL01200067,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200067,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200067,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200003,deplaning,8,['passenger_stairs'],[],,,
FL01200003,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200003,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200003,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200003,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01200003,water_service,7,['water_truck'],['deplaning'],,,
FL01200003,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200003,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200003,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200023,deplaning,7,['passenger_stairs'],[],,,
FL01200023,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200023,refueling,11,['fuel_truck'],['deplaning'],,,
FL01200023,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200023,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200023,water_service,8,['water_truck'],['deplaning'],,,
FL01200023,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200023,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200023,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200063,deplaning,17,"['jetbridge', 'passenger_stairs']",[],,,
FL01200063,cargo_unload,20,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200063,refueling,23,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200063,catering,25,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200063,cleaning,41,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200063,water_service,12,['water_truck'],['deplaning'],,,
FL01200063,lavatory_service,8,['lavatory_truck'],['deplaning'],,,
FL01200063,cargo_load,20,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200063,boarding,27,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200063,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200000,deplaning,7,['passenger_stairs'],[],,,
FL01200000,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01200000,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200000,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200000,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01200000,water_service,7,['water_truck'],['deplaning'],,,
FL01200000,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200000,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200000,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200036,deplaning,7,['passenger_stairs'],[],,,
FL01200036,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200036,refueling,15,['fuel_truck'],['deplaning'],,,
FL01200036,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200036,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200036,water_service,7,['water_truck'],['deplaning'],,,
FL01200036,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200036,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200036,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200009,deplaning,7,['passenger_stairs'],[],,,
FL01200009,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200009,refueling,15,['fuel_truck'],['deplaning'],,,
FL01200009,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200009,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01200009,water_service,8,['water_truck'],['deplaning'],,,
FL01200009,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200009,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200009,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200021,deplaning,9,['passenger_stairs'],[],,,
FL01200021,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200021,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200021,catering,20,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200021,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200021,water_service,8,['water_truck'],['deplaning'],,,
FL01200021,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200021,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200021,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200033,deplaning,7,['passenger_stairs'],[],,,
FL01200033,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200033,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200033,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200033,cleaning,25,['cleaning_crew'],['deplaning'],,,
FL01200033,water_service,8,['water_truck'],['deplaning'],,,
FL01200033,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200033,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200033,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200012,deplaning,6,['passenger_stairs'],[],,,
FL01200012,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200012,refueling,15,['fuel_truck'],['deplaning'],,,
FL01200012,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200012,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200012,water_service,7,['water_truck'],['deplaning'],,,
FL01200012,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200012,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200012,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200029,deplaning,9,['passenger_stairs'],[],,,
FL01200029,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01200029,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200029,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200029,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200029,water_service,8,['water_truck'],['deplaning'],,,
FL01200029,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200029,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200029,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200064,deplaning,9,['passenger_stairs'],[],,,
FL01200064,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200064,refueling,15,['fuel_truck'],['deplaning'],,,
FL01200064,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200064,cleaning,19,['cleaning_crew'],['deplaning'],,,
FL01200064,water_service,9,['water_truck'],['deplaning'],,,
FL01200064,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200064,boarding,20,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200064,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200044,deplaning,7,['passenger_stairs'],[],,,
FL01200044,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200044,refueling,11,['fuel_truck'],['deplaning'],,,
FL01200044,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200044,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01200044,water_service,8,['water_truck'],['deplaning'],,,
FL01200044,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200044,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200044,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200076,deplaning,7,['passenger_stairs'],[],,,
FL01200076,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200076,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200076,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200076,cleaning,27,['cleaning_crew'],['deplaning'],,,
FL01200076,water_service,7,['water_truck'],['deplaning'],,,
FL01200076,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200076,boarding,21,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200076,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200043,deplaning,7,['passenger_stairs'],[],,,
FL01200043,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01200043,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200043,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200043,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01200043,water_service,7,['water_truck'],['deplaning'],,,
FL01200043,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200043,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200043,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200038,deplaning,5,['passenger_stairs'],[],,,
FL01200038,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200038,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200038,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200038,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01200038,water_service,8,['water_truck'],['deplaning'],,,
FL01200038,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200038,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200038,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200006,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01200006,cargo_unload,25,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200006,refueling,21,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200006,catering,31,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200006,cleaning,29,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200006,water_service,11,['water_truck'],['deplaning'],,,
FL01200006,lavatory_service,7,['lavatory_truck'],['deplaning'],,,
FL01200006,cargo_load,19,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200006,boarding,18,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200006,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200074,deplaning,6,['passenger_stairs'],[],,,
FL01200074,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01200074,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200074,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200074,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01200074,water_service,7,['water_truck'],['deplaning'],,,
FL01200074,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200074,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200074,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200031,deplaning,8,['passenger_stairs'],[],,,
FL01200031,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01200031,refueling,16,['fuel_truck'],['deplaning'],,,
FL01200031,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200031,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200031,water_service,8,['water_truck'],['deplaning'],,,
FL01200031,cargo_load,13,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200031,boarding,20,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200031,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200065,deplaning,6,['passenger_stairs'],[],,,
FL01200065,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01200065,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200065,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200065,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01200065,water_service,9,['water_truck'],['deplaning'],,,
FL01200065,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200065,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200065,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200051,deplaning,7,['passenger_stairs'],[],,,
FL01200051,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200051,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200051,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200051,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200051,water_service,9,['water_truck'],['deplaning'],,,
FL01200051,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200051,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200051,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200016,deplaning,5,['passenger_stairs'],[],,,
FL01200016,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01200016,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200016,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200016,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01200016,water_service,7,['water_truck'],['deplaning'],,,
FL01200016,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200016,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200016,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200046,deplaning,7,['passenger_stairs'],[],,,
FL01200046,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200046,refueling,9,['fuel_truck'],['deplaning'],,,
FL01200046,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200046,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01200046,water_service,6,['water_truck'],['deplaning'],,,
FL01200046,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200046,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200046,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01210089,deplaning,8,['passenger_stairs'],[],,,
